Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2006,3,31,5,1730,1725,1855,1855,"FL",856,"N281AT",85,90,67,0,5,"MCO","ATL",403,8,10,0,,0,0,0,0,0,0
2006,3,11,6,1020,1025,1055,1102,"HA",139,"N484HA",35,37,21,-7,-5,"HNL","LIH",102,5,9,0,,0,0,0,0,0,0
2006,3,20,1,1447,1448,1529,1528,"HA",147,"N484HA",42,40,29,1,-1,"KOA","HNL",163,7,6,0,,0,0,0,0,0,0
2006,3,1,3,1936,1945,2026,2032,"HA",363,"N486HA",50,47,40,-6,-9,"ITO","HNL",216,5,5,0,,0,0,0,0,0,0
2006,3,10,5,1101,1055,1130,1124,"HA",528,"N487HA",29,29,20,6,6,"LIH","HNL",102,5,4,0,,0,0,0,0,0,0
2006,3,31,5,1920,1915,1946,1944,"HA",552,"N485HA",26,29,17,2,5,"LIH","HNL",102,5,4,0,,0,0,0,0,0,0
2006,3,23,4,1059,1100,1203,1206,"MQ",3073,"N382AE",64,66,37,-3,-1,"LAX","SAN",109,6,21,0,,0,0,0,0,0,0
2006,3,8,3,1428,1430,1525,1534,"MQ",3091,"N901AE",57,64,32,-9,-2,"LAX","SAN",109,9,16,0,,0,0,0,0,0,0
2006,3,31,5,1512,1515,1632,1639,"MQ",3177,"N804AE",80,84,66,-7,-3,"SJC","SAN",417,5,9,0,,0,0,0,0,0,0
2006,3,16,4,1149,1150,1312,1315,"MQ",3183,"N815AE",83,85,67,-3,-1,"SAN","SJC",417,6,10,0,,0,0,0,0,0,0
2006,3,19,7,,1418,,1518,"MQ",3234,"0",,60,,,,"ABI","DFW",158,0,0,1,"B",0,0,0,0,0,0
2006,3,6,1,1059,1054,1301,1259,"MQ",3474,"N833AE",122,125,98,2,5,"PNS","DFW",604,13,11,0,,0,0,0,0,0,0
2006,3,23,4,1238,1239,1348,1350,"MQ",3505,"N689EC",70,71,45,-2,-1,"DFW","LIT",304,3,22,0,,0,0,0,0,0,0
2006,3,31,5,1919,1922,2123,2118,"MQ",3513,"N612AE",124,116,101,5,-3,"DFW","CID",685,3,20,0,,0,0,0,0,0,0
2006,3,12,7,650,654,903,902,"MQ",3532,"N513AE",193,188,165,1,-4,"CLE","DFW",1021,21,7,0,,0,0,0,0,0,0
2006,3,6,1,915,917,1017,1032,"MQ",3534,"N501BG",62,75,49,-15,-2,"LIT","DFW",304,5,8,0,,0,0,0,0,0,0
2006,3,28,2,1259,1253,1447,1456,"MQ",3606,"N512AE",168,183,144,-9,6,"CLE","DFW",1021,11,13,0,,0,0,0,0,0,0
2006,3,19,7,1919,1751,2250,2119,"MQ",3629,"N501BG",151,148,120,91,88,"DFW","PIT",1068,4,27,0,,0,0,88,3,0,0
2006,3,21,2,1704,1704,1827,1828,"MQ",3635,"N697AB",83,84,62,-1,0,"DFW","MEM",432,2,19,0,,0,0,0,0,0,0
2006,3,20,1,2021,1924,2136,2039,"MQ",3701,"N627AE",75,75,55,57,57,"DFW","ICT",328,6,14,0,,0,0,5,0,0,52
2006,3,3,5,545,548,721,736,"MQ",3796,"N941LT",156,168,138,-15,-3,"GRR","DFW",931,5,13,0,,0,0,0,0,0,0
2006,3,14,2,1641,1549,1805,1711,"MQ",3849,"N833AE",84,82,65,54,52,"DFW","LRD",394,2,17,0,,0,36,0,2,0,16
2006,3,3,5,555,558,703,647,"MQ",3924,"N902BC",68,49,33,16,-3,"MLI","ORD",139,10,25,0,,0,0,0,16,0,0
2006,3,1,3,1248,1250,1444,1450,"MQ",3970,"N673AE",56,60,36,-6,-2,"ORD","IND",177,10,10,0,,0,0,0,0,0,0
2006,3,14,2,1409,1342,1521,1449,"MQ",3994,"N669MB",72,67,47,32,27,"RST","ORD",268,7,18,0,,0,0,0,5,0,27
2006,3,25,6,1810,1728,1855,1845,"MQ",4013,"N501BG",105,137,94,10,42,"BWI","ORD",622,6,5,0,,0,0,0,0,0,0
2006,3,11,6,956,1002,1251,1258,"MQ",4021,"N905JH",115,116,87,-7,-6,"ORD","SWF",714,3,25,0,,0,0,0,0,0,0
2006,3,27,1,1516,1454,1636,1611,"MQ",4054,"N658AE",80,77,53,25,22,"ORD","DSM",299,2,25,0,,0,16,0,3,0,6
2006,3,26,7,807,800,1034,1025,"MQ",4073,"N690AE",87,85,64,9,7,"ORD","PIT",412,9,14,0,,0,0,0,0,0,0
2006,3,8,3,1156,1159,1251,1302,"MQ",4119,"N508AE",115,123,102,-11,-3,"DCA","ORD",612,6,7,0,,0,0,0,0,0,0
2006,3,2,4,800,751,944,931,"MQ",4143,"N636AE",104,100,82,13,9,"ORD","MEM",491,8,14,0,,0,0,0,0,0,0
2006,3,16,4,1801,1759,2028,2013,"MQ",4163,"N610AE",87,74,47,15,2,"ORD","CMH",296,4,36,0,,0,0,0,15,0,0
2006,3,6,1,806,748,811,814,"MQ",4213,"N844AE",65,86,53,-3,18,"CMH","ORD",296,4,8,0,,0,0,0,0,0,0
2006,3,22,3,1317,1323,1506,1449,"MQ",4276,"N656AE",109,86,62,17,-6,"OMA","ORD",416,5,42,0,,0,0,0,17,0,0
2006,3,12,7,1536,1530,1825,1818,"MQ",4324,"N685AE",109,108,92,7,6,"ORD","CLT",599,8,9,0,,0,0,0,0,0,0
2006,3,21,2,606,610,729,745,"MQ",4360,"N694AE",83,95,67,-16,-4,"BNA","ORD",409,5,11,0,,0,0,0,0,0,0
2006,3,24,5,1514,1429,1529,1451,"MQ",4388,"N650AE",75,82,60,38,45,"SDF","ORD",286,5,10,0,,0,0,0,3,0,35
2006,3,8,3,1527,1529,1714,1715,"MQ",4450,"N819AE",107,106,71,-1,-2,"CLE","JFK",425,23,13,0,,0,0,0,0,0,0
2006,3,24,5,1052,1100,1153,1214,"MQ",4535,"N738NR",61,74,55,-21,-8,"BWI","BOS",370,3,3,0,,0,0,0,0,0,0
2006,3,4,6,755,800,922,940,"MQ",4591,"N801AE",87,100,67,-18,-5,"BOS","DCA",399,7,13,0,,0,0,0,0,0,0
2006,3,20,1,1500,1500,1654,1639,"MQ",4652,"N706RG",114,99,65,15,0,"RDU","EWR",416,10,39,0,,0,0,0,15,0,0
2006,3,2,4,2112,2101,2257,2236,"MQ",4720,"N732DH",105,95,72,21,11,"LGA","RDU",431,4,29,0,,0,0,3,10,0,8
2006,3,17,5,1621,1625,1753,1807,"MQ",4747,"N733KR",92,102,71,-14,-4,"LGA","RDU",431,3,18,0,,0,0,0,0,0,0
2006,3,6,1,556,600,736,735,"MQ",4751,"N709GB",100,95,65,1,-4,"RDU","LGA",431,17,18,0,,0,0,0,0,0,0
2006,3,27,1,1858,1900,2010,2014,"MQ",4815,"N708AE",72,74,35,-4,-2,"LGA","BOS",185,4,33,0,,0,0,0,0,0,0
2006,3,26,7,,840,,1130,"MQ",4856,"0",,170,,,,"LGA","ATL",761,0,0,1,"A",0,0,0,0,0,0
2006,3,3,5,829,837,1039,1042,"MQ",4869,"N707EB",130,125,92,-3,-8,"LGA","DTW",501,9,29,0,,0,0,0,0,0,0
2006,3,26,7,1229,1230,1350,1411,"MQ",4887,"N738NR",81,101,66,-21,-1,"LGA","CLE",418,4,11,0,,0,0,0,0,0,0
2006,3,20,1,1438,1435,1833,1839,"NW",91,"N584NW",355,364,337,-6,3,"LAX","HNL",2556,7,11,0,,0,0,0,0,0,0
2006,3,10,5,2032,2040,2124,2118,"NW",94,"N588NW",52,38,23,6,-8,"OGG","KOA",84,5,24,0,,0,0,0,0,0,0
2006,3,7,2,841,841,929,937,"NW",228,"N344NB",48,56,26,-8,0,"GRR","DTW",120,9,13,0,,0,0,0,0,0,0
2006,3,12,7,2139,2126,2317,2302,"NW",262,"N340NW",98,96,70,15,13,"DTW","LGA",501,8,20,0,,0,13,0,2,0,0
2006,3,29,3,1423,1428,1655,1658,"NW",405,"N1799U",152,150,127,-3,-5,"MSP","DFW",852,10,15,0,,0,0,0,0,0,0
2006,3,24,5,906,909,1129,1146,"NW",411,"N8978E",143,157,119,-17,-3,"MSP","DFW",852,5,19,0,,0,0,0,0,0,0
2006,3,7,2,1516,1520,1713,1722,"NW",444,"N503US",117,122,95,-9,-4,"MSP","MEM",700,6,16,0,,0,0,0,0,0,0
2006,3,3,5,1131,1134,1311,1313,"NW",623,"N344NB",160,159,141,-2,-3,"MSP","ABQ",981,5,14,0,,0,0,0,0,0,0
2006,3,14,2,1057,1100,1327,1344,"NW",636,"N602NW",150,164,131,-17,-3,"IND","FLL",1005,6,13,0,,0,0,0,0,0,0
2006,3,2,4,1329,1335,1600,1556,"NW",648,"N8923E",91,81,61,4,-6,"ORD","DTW",235,12,18,0,,0,0,0,0,0,0
2006,3,14,2,,616,,812,"NW",679,"N337NB",,176,,,,"EWR","MSP",1008,0,0,1,"B",0,0,0,0,0,0
2006,3,10,5,908,909,1053,1100,"NW",679,"N353NW",165,171,144,-7,-1,"MSP","SLC",991,7,14,0,,0,0,0,0,0,0
2006,3,29,3,921,921,1302,1300,"NW",704,"N607NW",161,159,139,2,0,"DFW","DTW",987,8,14,0,,0,0,0,0,0,0
2006,3,19,7,810,815,903,914,"NW",748,"N1334U",53,59,34,-11,-5,"FSD","MSP",197,6,13,0,,0,0,0,0,0,0
2006,3,21,2,831,825,1036,1032,"NW",777,"N518US",125,127,93,4,6,"MEM","MSP",700,9,23,0,,0,0,0,0,0,0
2006,3,27,1,1129,1125,1400,1421,"NW",843,"N594NW",331,356,306,-21,4,"MSP","ANC",2518,4,21,0,,0,0,0,0,0,0
2006,3,28,2,926,930,1218,1225,"NW",954,"N367NW",112,115,91,-7,-4,"MEM","MCO",683,7,14,0,,0,0,0,0,0,0
2006,3,25,6,1835,1842,1959,2012,"NW",1057,"N8960E",144,150,107,-13,-7,"PIT","MSP",726,6,31,0,,0,0,0,0,0,0
2006,3,13,1,1838,1710,2130,2009,"NW",1151,"N314NB",172,179,146,81,88,"MSP","IAH",1034,11,15,0,,0,81,0,0,0,0
2006,3,21,2,1849,1850,2011,2016,"NW",1163,"N676MC",82,86,67,-5,-1,"MEM","MCI",392,5,10,0,,0,0,0,0,0,0
2006,3,18,6,1019,1010,1127,1126,"NW",1202,"N751NW",68,76,49,1,9,"MSP","ORD",334,5,14,0,,0,0,0,0,0,0
2006,3,18,6,756,800,1034,1035,"NW",1228,"N9337",158,155,124,-1,-4,"IND","RSW",946,5,29,0,,0,0,0,0,0,0
2006,3,14,2,846,850,1032,1031,"NW",1458,"N987US",106,101,74,1,-4,"STL","MSP",449,19,13,0,,0,0,0,0,0,0
2006,3,10,5,1851,1855,2126,2140,"NW",1488,"N317NB",95,105,75,-14,-4,"MSP","CMH",627,6,14,0,,0,0,0,0,0,0
2006,3,5,7,1904,1908,2024,2024,"NW",1558,"N751NW",80,76,54,0,-4,"DTW","SYR",374,3,23,0,,0,0,0,0,0,0
2006,3,25,6,1359,1400,1657,1705,"NW",1609,"N351NB",118,125,100,-8,-1,"HDN","MSP",774,5,13,0,,0,0,0,0,0,0
2006,3,30,4,1152,1200,1248,1254,"NW",1786,"N764NC",56,54,34,-6,-8,"GRR","DTW",120,9,13,0,,0,0,0,0,0,0
2006,3,21,2,1935,1942,2127,2136,"NW",1789,"N778NC",112,114,73,-9,-7,"PHL","DTW",453,17,22,0,,0,0,0,0,0,0
2006,3,20,1,1718,1659,1837,1810,"NW",1830,"N373NB",79,71,49,27,19,"DTW","IND",231,9,21,0,,0,11,0,8,0,8
2006,3,13,1,654,700,743,745,"NW",1908,"N779NC",49,45,23,-2,-6,"LAN","DTW",74,17,9,0,,0,0,0,0,0,0
2006,3,16,4,1518,1522,1616,1618,"NW",1913,"N8950E",58,56,33,-2,-4,"DTW","CMH",155,5,20,0,,0,0,0,0,0,0
2006,3,1,3,615,615,744,759,"OH",5910,"N473CA",89,104,73,-15,0,"CLT","CVG",335,2,14,0,,0,0,0,0,0,0
2006,3,1,3,1455,1500,1808,1823,"OH",5320,"N669CA",193,203,178,-15,-5,"BDL","RSW",1180,5,10,0,,0,0,0,0,0,0
2006,3,2,4,827,830,853,856,"OH",5061,"N937CA",86,86,67,-3,-3,"CVG","STL",307,3,16,0,,0,0,0,0,0,0
2006,3,3,5,1828,1830,2102,2014,"OH",5231,"N786CA",154,104,101,48,-2,"CVG","PHL",507,37,16,0,,0,0,0,48,0,0
2006,3,4,6,1540,1540,1740,1756,"OH",5511,"N498CA",120,136,99,-16,0,"LGA","SAV",722,3,18,0,,0,0,0,0,0,0
2006,3,5,7,1853,1855,1920,1906,"OH",5504,"N964CA",87,71,46,14,-2,"CVG","BNA",230,3,38,0,,0,0,0,0,0,0
2006,3,7,2,1025,1025,1325,1330,"OH",5088,"N805CA",120,125,103,-5,0,"OKC","CVG",756,3,14,0,,0,0,0,0,0,0
2006,3,7,2,1410,1420,1451,1513,"OH",5823,"N815CA",41,53,27,-22,-10,"LEX","CVG",70,3,11,0,,0,0,0,0,0,0
2006,3,8,3,810,810,938,940,"OH",5765,"N991cA",88,90,74,-2,0,"CVG","ABE",503,3,11,0,,0,0,0,0,0,0
2006,3,8,3,841,845,1005,1010,"OH",5427,"N447CA",84,85,57,-5,-4,"BWI","BOS",370,12,15,0,,0,0,0,0,0,0
2006,3,12,7,1003,1005,1241,1140,"OH",5393,"N510CA",158,95,130,61,-2,"CVG","SAV",515,9,19,0,,0,0,0,61,0,0
2006,3,12,7,1020,1020,1309,1318,"OH",5309,"N798CA",109,118,86,-9,0,"MSP","CVG",596,2,21,0,,0,0,0,0,0,0
2006,3,5,7,1328,1330,1603,1543,"AA",66,"N7BXAA",155,133,115,20,-2,"DFW","ORD",802,21,19,0,,0,0,0,20,0,0
2006,3,30,4,1741,1700,2105,2006,"AA",181,"N328AA",384,366,348,59,41,"JFK","LAX",2475,4,32,0,,0,22,0,18,0,19
2006,3,21,2,1655,1700,1959,2014,"AA",354,"N507AA",124,134,95,-15,-5,"ORD","LGA",733,5,24,0,,0,0,0,0,0,0
2006,3,7,2,554,600,846,858,"AA",413,"N3BAAA",172,178,151,-12,-6,"LGA","MIA",1097,6,15,0,,0,0,0,0,0,0
2006,3,3,5,1330,1335,1635,1641,"AA",524,"N537AA",125,126,97,-6,-5,"DFW","IND",762,7,21,0,,0,0,0,0,0,0
2006,3,9,4,1938,1923,2209,2159,"AA",691,"N3BYAA",151,156,131,10,15,"IAD","MIA",921,5,15,0,,0,0,0,0,0,0
2006,3,22,3,1543,1545,1628,1637,"AA",739,"N533AA",105,112,87,-9,-2,"DFW","COS",592,5,13,0,,0,0,0,0,0,0
2006,3,25,6,1125,1127,1401,1419,"AA",817,"N296AA",216,232,196,-18,-2,"EWR","DFW",1372,11,9,0,,0,0,0,0,0,0
2006,3,4,6,1923,1735,2327,2152,"AA",878,"N507AA",184,197,163,95,108,"DFW","EWR",1372,8,13,0,,0,0,0,4,0,91
2006,3,20,1,1149,1151,1409,1414,"AA",960,"N3AJAA",140,143,120,-5,-2,"MIA","DCA",920,3,17,0,,0,0,0,0,0,0
2006,3,4,6,701,656,850,857,"AA",1025,"N3BWAA",109,121,84,-7,5,"CLT","MIA",650,6,19,0,,0,0,0,0,0,0
2006,3,20,1,1100,1106,1223,1230,"AA",1143,"N419AA",143,144,127,-7,-6,"IND","DFW",762,8,8,0,,0,0,0,0,0,0
2006,3,22,3,955,953,1234,1238,"AA",1148,"N558AA",99,105,83,-4,2,"ORD","BWI",622,6,10,0,,0,0,0,0,0,0
2006,3,28,2,1639,1544,1758,1655,"AA",1195,"N423AA",79,71,43,63,55,"IAH","DFW",224,11,25,0,,0,0,24,8,0,31
2006,3,10,5,1550,1550,1911,1925,"AA",1208,"N5CPAA",141,155,126,-14,0,"ORD","MCO",1005,5,10,0,,0,0,0,0,0,0
2006,3,7,2,554,600,844,909,"AA",1291,"N056AA",170,189,146,-25,-6,"JFK","MIA",1090,5,19,0,,0,0,0,0,0,0
2006,3,10,5,700,703,850,850,"AA",1303,"N3BYAA",170,167,151,0,-3,"MIA","IAH",964,7,12,0,,0,0,0,0,0,0
2006,3,19,7,1801,1740,2014,1933,"AA",1323,"N552AA",193,173,148,41,21,"BOS","ORD",867,12,33,0,,0,9,0,20,0,12
2006,3,16,4,627,630,939,953,"AA",1353,"N5FDAA",132,143,118,-14,-3,"MIA","SJU",1045,4,10,0,,0,0,0,0,0,0
2006,3,30,4,1114,1114,1728,1714,"AA",1364,"N343AA",254,240,233,14,0,"LAX","ORD",1745,6,15,0,,0,0,0,0,0,0
2006,3,15,3,1133,1129,1418,1421,"AA",1406,"N4YHAA",105,112,86,-3,4,"DEN","DFW",641,11,8,0,,0,0,0,0,0,0
2006,3,31,5,1255,1256,1546,1558,"AA",1416,"N076AA",231,242,205,-12,-1,"SJU","JFK",1597,9,17,0,,0,0,0,0,0,0
2006,3,14,2,825,827,1014,1018,"AA",1433,"N578AA",169,171,149,-4,-2,"TPA","DFW",929,10,10,0,,0,0,0,0,0,0
2006,3,28,2,826,827,1005,1018,"AA",1433,"N4TLAA",159,171,137,-13,-1,"TPA","DFW",929,12,10,0,,0,0,0,0,0,0
2006,3,18,6,2034,1912,2319,2158,"AA",1457,"N459AA",165,166,138,81,82,"ORD","IAH",925,8,19,0,,0,81,0,0,0,0
2006,3,30,4,1727,1731,2115,2047,"AA",1470,"N530AA",168,136,119,28,-4,"DFW","CLT",936,5,44,0,,0,0,0,28,0,0
2006,3,15,3,1611,1611,1934,1924,"AA",1472,"N5CBAA",203,193,181,10,0,"MIA","BOS",1258,5,17,0,,0,0,0,0,0,0
2006,3,7,2,2020,2014,2219,2140,"AA",1497,"N444AA",179,146,129,39,6,"EWR","ORD",719,6,44,0,,0,0,0,33,0,6
2006,3,29,3,1305,1305,1548,1550,"AA",1531,"N286AA",223,225,205,-2,0,"ORD","PHX",1440,7,11,0,,0,0,0,0,0,0
2006,3,4,6,1519,1440,1632,1600,"AA",1534,"N288AA",73,80,59,32,39,"DFW","MEM",432,2,12,0,,0,0,0,32,0,0
2006,3,21,2,955,955,1215,1210,"AA",1595,"N3CMAA",200,195,161,5,0,"MIA","DFW",1121,23,16,0,,0,0,0,0,0,0
2006,3,8,3,1455,1450,1736,1725,"AA",1620,"N484AA",161,155,144,11,5,"MCO","LGA",950,7,10,0,,0,0,0,0,0,0
2006,3,18,6,741,741,856,845,"AA",1669,"N221AA",75,64,53,11,0,"SAT","DFW",247,12,10,0,,0,0,0,0,0,0
2006,3,20,1,1158,1130,1317,1230,"AA",1696,"N4WRAA",79,60,34,47,28,"AUS","DFW",190,28,17,0,,0,0,21,19,0,7
2006,3,16,4,624,626,827,827,"AA",1793,"N459AA",123,121,104,0,-2,"BHM","DFW",597,5,14,0,,0,0,0,0,0,0
2006,3,8,3,803,806,1057,1100,"AA",1814,"N4WUAA",114,114,90,-3,-3,"DEN","DFW",641,11,13,0,,0,0,0,0,0,0
2006,3,26,7,1741,1745,2138,2054,"AA",1844,"N418AA",177,129,109,44,-4,"ORD","EWR",719,9,59,0,,0,0,0,44,0,0
2006,3,26,7,1057,1054,1539,1515,"AA",1874,"N236AA",222,201,190,24,3,"DFW","EWR",1372,10,22,0,,0,0,0,24,0,0
2006,3,31,5,2038,1816,2214,1946,"AA",1902,"N452AA",96,90,65,148,142,"DFW","MCI",460,6,25,0,,0,7,0,6,0,135
2006,3,14,2,2004,1948,2300,2246,"AA",1912,"N442AA",116,118,91,14,16,"DFW","SDF",733,6,19,0,,0,0,0,0,0,0
2006,3,16,4,1425,1352,1608,1509,"AA",1936,"N577AA",103,77,65,59,33,"LAX","SFO",337,6,32,0,,0,0,0,58,0,1
2006,3,31,5,1851,1836,2034,2029,"AA",1952,"N5EXAA",163,173,155,5,15,"SJU","FLL",1046,3,5,0,,0,0,0,0,0,0
2006,3,4,6,1123,1129,1311,1322,"AA",2069,"N492AA",168,173,141,-11,-6,"TPA","DFW",929,12,15,0,,0,0,0,0,0,0
2006,3,21,2,628,610,1142,1100,"AA",2072,"N414AA",194,170,142,42,18,"ONT","DFW",1189,39,13,0,,0,18,0,24,0,0
2006,3,15,3,1419,1355,2041,2028,"AA",2073,"N631AA",262,273,238,13,24,"ORD","SJU",2072,4,20,0,,0,0,0,0,0,0
2006,3,26,7,1132,1132,1454,1447,"AA",2234,"N3BEAA",142,135,118,7,0,"IAH","MIA",964,9,15,0,,0,0,0,0,0,0
2006,3,12,7,954,849,1326,1235,"AA",2240,"N637AA",152,166,116,51,65,"EGE","ORD",1007,6,30,0,,0,0,51,0,0,0
2006,3,3,5,822,822,948,956,"AA",2263,"N575AA",146,154,114,-8,0,"ATL","DFW",732,20,12,0,,0,0,0,0,0,0
2006,3,3,5,1554,1559,1830,1832,"AA",2268,"N3BPAA",156,153,126,-2,-5,"MIA","IAD",921,11,19,0,,0,0,0,0,0,0
2006,3,31,5,2019,2005,2331,2312,"AA",2298,"N626AA",192,187,166,19,14,"MIA","BOS",1258,4,22,0,,0,14,0,5,0,0
2006,3,5,7,953,1000,1222,1216,"AA",2336,"N208AA",149,136,112,6,-7,"DFW","ORD",802,6,31,0,,0,0,0,0,0,0
2006,3,8,3,2131,2030,7,2251,"AA",2357,"N575AA",156,141,126,76,61,"ORD","DFW",802,5,25,0,,0,0,0,15,0,61
2006,3,1,3,1726,1600,2215,2107,"AA",2454,"N4UFAA",169,187,144,68,86,"LAX","DFW",1235,7,18,0,,0,4,0,0,0,64
2006,3,11,6,1817,1820,1931,1936,"AA",2469,"N435AA",74,76,59,-5,-3,"SNA","SJC",342,4,11,0,,0,0,0,0,0,0
2006,3,9,4,1851,1855,2013,2029,"AA",2513,"N208AA",82,94,74,-16,-4,"MCI","DAL",461,2,6,0,,0,0,0,0,0,0
2006,3,7,2,948,952,1038,1036,"AS",65,"N780AS",50,44,28,2,-4,"KTN","WRG",82,4,18,0,,0,0,0,0,0,0
2006,3,9,4,1527,1530,1714,1716,"AS",347,"N981AS",107,106,93,-2,-3,"SMF","SEA",605,6,8,0,,0,0,0,0,0,0
2006,3,10,5,1805,1810,2218,2234,"AS",188,"N762AS",193,204,179,-16,-5,"ANC","SEA",1449,6,8,0,,0,0,0,0,0,0
2006,3,12,7,1928,1730,2022,1829,"AS",361,"N782AS",54,59,39,113,118,"GEG","SEA",224,7,8,0,,0,1,0,0,0,112
2006,3,20,1,1120,1118,1353,1357,"AS",311,"N708AS",153,159,134,-4,2,"LGB","SEA",965,5,14,0,,0,0,0,0,0,0
2006,3,24,5,601,600,649,657,"AS",30,"N740AS",48,57,38,-8,1,"ANC","ADQ",252,2,8,0,,0,0,0,0,0,0
2006,3,25,6,1927,1939,2249,2257,"AS",66,"N799AS",142,138,118,-8,-12,"JNU","SEA",909,11,13,0,,0,0,0,0,0,0
2006,3,27,1,801,800,1202,1138,"AS",17,"N546AS",421,398,380,24,1,"MIA","SEA",2724,7,34,0,,0,0,0,24,0,0
2006,3,27,1,854,900,1013,1030,"AS",377,"N612AS",79,90,65,-17,-6,"PSP","SFO",421,7,7,0,,0,0,0,0,0,0
2006,3,1,3,1025,1030,1310,1300,"B6",142,"N521JB",165,150,146,10,-5,"PBI","JFK",1028,8,11,0,,0,0,0,0,0,0
2006,3,2,4,2157,1705,36,2005,"B6",510,"N623JB",159,180,132,271,292,"FLL","EWR",1065,14,13,0,,0,0,0,210,0,61
2006,3,2,4,2322,2315,534,525,"B6",92,"N571JB",252,250,350,9,7,"SLC","JFK",1989,5,17,0,,0,0,0,0,0,0
2006,3,3,5,2119,2120,454,500,"B6",243,"N550JB",275,280,440,-6,-1,"LGB","FLL",2327,2,13,0,,0,0,0,0,0,0
2006,3,3,5,626,630,1400,1410,"B6",314,"N537JB",274,280,425,-10,-4,"SAN","IAD",2253,6,23,0,,0,0,0,0,0,0
2006,3,5,7,1356,1400,1659,1700,"B6",81,"N524JB",183,180,153,-1,-4,"JFK","FLL",1069,3,27,0,,0,0,0,0,0,0
2006,3,6,1,2101,2110,2400,20,"B6",452,"N527JB",179,190,164,-20,-9,"FLL","BOS",1237,5,10,0,,0,0,0,0,0,0
2006,3,8,3,1502,1500,1606,1610,"B6",1010,"N178JB",64,70,35,-4,2,"JFK","BOS",187,11,18,0,,0,0,0,0,0,0
2006,3,11,6,1942,1945,2044,2050,"B6",287,"N568JB",62,65,44,-6,-3,"LAS","LGB",231,3,15,0,,0,0,0,0,0,0
2006,3,14,2,1936,1920,2212,2205,"B6",116,"N607JB",156,165,137,7,16,"FLL","JFK",1069,6,13,0,,0,0,0,0,0,0
2006,3,15,3,742,750,1042,1040,"B6",500,"N627JB",180,170,152,2,-8,"FLL","EWR",1065,11,17,0,,0,0,0,0,0,0
2006,3,16,4,2210,2220,108,110,"B6",704,"N585JB",238,230,157,-2,-10,"SJU","JFK",1597,8,13,0,,0,0,0,0,0,0
2006,3,17,5,2109,2040,20,2355,"B6",1069,"N192JB",251,255,165,25,29,"JFK","AUS",1522,4,22,0,,0,10,0,0,0,15
2006,3,18,6,1350,1345,1450,1455,"B6",1008,"N184JB",60,70,43,-5,5,"JFK","BOS",187,2,15,0,,0,0,0,0,0,0
2006,3,26,7,1522,1525,2332,2315,"B6",194,"N508JB",310,290,445,17,-3,"LAS","JFK",2248,5,40,0,,0,0,0,17,0,0
2006,3,27,1,851,900,1149,1220,"B6",433,"N629JB",178,200,151,-31,-9,"BOS","MCO",1121,8,19,0,,0,0,0,0,0,0
2006,3,31,5,1857,1849,2252,2306,"CO",1776,"N76265",175,197,162,-14,8,"IAH","PHL",1324,4,9,0,,0,0,0,0,0,0
2006,3,28,2,1047,1045,1315,1317,"CO",693,"N57868",148,152,129,-2,2,"MCO","EWR",938,8,11,0,,0,0,0,0,0,0
2006,3,1,3,724,725,839,850,"CO",403,"N18243",195,205,174,-11,-1,"IAH","SAN",1303,3,18,0,,0,0,0,0,0,0
2006,3,13,1,1953,1935,32,20,"CO",796,"N37255",159,165,137,12,18,"LAS","IAH",1222,8,14,0,,0,0,0,0,0,0
2006,3,19,7,1511,1515,1908,1825,"CO",466,"N75851",297,250,262,43,-4,"SJU","EWR",1608,13,22,0,,0,0,0,43,0,0
2006,3,5,7,1056,1055,1551,1543,"CO",382,"N59338",235,228,201,8,1,"IAH","BOS",1597,4,30,0,,0,0,0,0,0,0
2006,3,15,3,1002,1010,1143,1159,"CO",525,"N36280",101,109,67,-16,-8,"EWR","CLE",404,5,29,0,,0,0,0,0,0,0
2006,3,15,3,1417,1420,1515,1523,"CO",1637,"N73278",58,63,38,-8,-3,"IAH","SAT",191,3,17,0,,0,0,0,0,0,0
2006,3,24,5,1243,1245,1338,1340,"CO",1758,"N46625",55,55,32,-2,-2,"AUS","IAH",140,5,18,0,,0,0,0,0,0,0
2006,3,18,6,1520,1430,1702,1627,"CO",1728,"N19623",102,117,85,35,50,"MYR","EWR",550,8,9,0,,0,0,0,35,0,0
2006,3,4,6,2100,2104,2229,2229,"CO",1699,"N73251",149,145,115,0,-4,"IAH","DEN",861,5,29,0,,0,0,0,0,0,0
2006,3,19,7,2046,2044,2324,2306,"CO",269,"N14214",278,262,255,18,2,"CLE","PHX",1737,6,17,0,,0,0,0,18,0,0
2006,3,3,5,1703,1705,2208,2215,"CO",541,"N47332",185,190,164,-7,-2,"LAX","IAH",1379,3,18,0,,0,0,0,0,0,0
2006,3,6,1,845,845,1153,1208,"CO",861,"N15659",248,263,226,-15,0,"EWR","SAT",1569,2,20,0,,0,0,0,0,0,0
2006,3,17,5,726,730,838,842,"CO",1118,"N33608",72,72,36,-4,-4,"EWR","BOS",200,8,28,0,,0,0,0,0,0,0
